Directory,File Name,Call Names
chrome/content/zotero/update,updates.js,setButtons
chrome/content/zotero/update,updates.js,focus
chrome/content/zotero/update,updates.js,getButton
chrome/content/zotero/update,updates.js,LOG
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,formatURLPref
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,setButtons
chrome/content/zotero/update,updates.js,focus
chrome/content/zotero/update,updates.js,getButton
chrome/content/zotero/update,updates.js,prefHasUserValue
chrome/content/zotero/update,updates.js,clearUserPref
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,formatURLPref
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,setButtons
chrome/content/zotero/update,updates.js,goTo
chrome/content/zotero/update,updates.js,goTo
chrome/content/zotero/update,updates.js,goTo
chrome/content/zotero/update,updates.js,goTo
chrome/content/zotero/update,updates.js,LOG
chrome/content/zotero/update,updates.js,setButtons
chrome/content/zotero/update,updates.js,LOG
chrome/content/zotero/update,updates.js,setButtons
chrome/content/zotero/update,updates.js,focus
chrome/content/zotero/update,updates.js,getButton
chrome/content/zotero/update,updates.js,onPageShow
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/update,updates.js,formatURLPref
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,setAttribute
chrome/content/zotero/update,updates.js,LOG
chrome/content/zotero/update,updates.js,getService
chrome/content/zotero/update,updates.js,elevationOptedIn
chrome/content/zotero/update,updates.js,getButton
chrome/content/zotero/update,updates.js,getButton
chrome/content/zotero/update,updates.js,createInstance
chrome/content/zotero/update,updates.js,notifyObservers
chrome/content/zotero/update,updates.js,getService
chrome/content/zotero/update,updates.js,set
chrome/content/zotero/update,updates.js,quit
chrome/content/zotero/update,updates.js,cancel
chrome/content/zotero/update,updates.js,notifyObservers
chrome/content/zotero/update,updates.js,getService
chrome/content/zotero/update,updates.js,cleanupActiveUpdates
chrome/content/zotero/update,updates.js,never
chrome/content/zotero/update,updates.js,cancel
chrome/content/zotero/update,updates.js,getElementById
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,defineProperty
chrome/content/zotero/xpcom,annotations.js,_getLibraryCacheDirectory
chrome/content/zotero/xpcom,annotations.js,join
chrome/content/zotero/xpcom,annotations.js,exists
chrome/content/zotero/xpcom,annotations.js,getCacheImagePath
chrome/content/zotero/xpcom,annotations.js,getByLibraryAndKeyAsync
chrome/content/zotero/xpcom,annotations.js,includes
chrome/content/zotero/xpcom,annotations.js,getSubdirectory
chrome/content/zotero/xpcom,annotations.js,_getLibraryCacheDirectory
chrome/content/zotero/xpcom,annotations.js,createDirectoryIfMissingAsync
chrome/content/zotero/xpcom,annotations.js,join
chrome/content/zotero/xpcom,annotations.js,debug
chrome/content/zotero/xpcom,annotations.js,putContentsAsync
chrome/content/zotero/xpcom,annotations.js,setNormalFilePermissions
chrome/content/zotero/xpcom,annotations.js,getCacheImagePath
chrome/content/zotero/xpcom,annotations.js,debug
chrome/content/zotero/xpcom,annotations.js,remove
chrome/content/zotero/xpcom,annotations.js,_getLibraryCacheDirectory
chrome/content/zotero/xpcom,annotations.js,removeDir
chrome/content/zotero/xpcom,annotations.js,getSubdirectory
chrome/content/zotero/xpcom,annotations.js,get
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,join
chrome/content/zotero/xpcom,annotations.js,getCurrentUserID
chrome/content/zotero/xpcom,annotations.js,getName
chrome/content/zotero/xpcom,annotations.js,getName
chrome/content/zotero/xpcom,annotations.js,getName
chrome/content/zotero/xpcom,annotations.js,getName
chrome/content/zotero/xpcom,annotations.js,includes
chrome/content/zotero/xpcom,annotations.js,includes
chrome/content/zotero/xpcom,annotations.js,getCacheImagePath
chrome/content/zotero/xpcom,annotations.js,exists
chrome/content/zotero/xpcom,annotations.js,generateDataURI
chrome/content/zotero/xpcom,annotations.js,parse
chrome/content/zotero/xpcom,annotations.js,getColors
chrome/content/zotero/xpcom,annotations.js,map
chrome/content/zotero/xpcom,annotations.js,getTags
chrome/content/zotero/xpcom,annotations.js,has
chrome/content/zotero/xpcom,annotations.js,get
chrome/content/zotero/xpcom,annotations.js,get
chrome/content/zotero/xpcom,annotations.js,sort
chrome/content/zotero/xpcom,annotations.js,localeCompare
chrome/content/zotero/xpcom,annotations.js,forEach
chrome/content/zotero/xpcom,annotations.js,sqlToISO8601
chrome/content/zotero/xpcom,annotations.js,getByLibraryAndKey
chrome/content/zotero/xpcom,annotations.js,loadPrimaryData
chrome/content/zotero/xpcom,annotations.js,_requireData
chrome/content/zotero/xpcom,annotations.js,_requireData
chrome/content/zotero/xpcom,annotations.js,includes
chrome/content/zotero/xpcom,annotations.js,stringify
chrome/content/zotero/xpcom,annotations.js,assign
chrome/content/zotero/xpcom,annotations.js,setTags
chrome/content/zotero/xpcom,annotations.js,map
chrome/content/zotero/xpcom,annotations.js,addRelation
chrome/content/zotero/xpcom,annotations.js,saveTx
chrome/content/zotero/xpcom,annotations.js,parse
chrome/content/zotero/xpcom,annotations.js,stringify
chrome/content/zotero/xpcom,annotations.js,generateKey
chrome/content/zotero/xpcom,annotations.js,stringify
chrome/content/zotero/xpcom,annotations.js,join
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,parse
chrome/content/zotero/xpcom,annotations.js,stringify
chrome/content/zotero/xpcom,annotations.js,generateKey
chrome/content/zotero/xpcom,annotations.js,stringify
chrome/content/zotero/xpcom,annotations.js,join
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,push
chrome/content/zotero/xpcom,annotations.js,isArray
chrome/content/zotero/xpcom,annotations.js,every
chrome/content/zotero/xpcom,annotations.js,isAnnotation
chrome/content/zotero/xpcom,annotations.js,toJSON
chrome/content/zotero/xpcom,annotations.js,splitAnnotationJSON
chrome/content/zotero/xpcom,annotations.js,saveFromJSON
chrome/content/zotero/xpcom,annotations.js,eraseTx
chrome/content/zotero/xpcom,api.js,getLibraryIDFromGroupID
chrome/content/zotero/xpcom,api.js,split
chrome/content/zotero/xpcom,api.js,coroutine
chrome/content/zotero/xpcom,api.js,getByLibraryAndKey
chrome/content/zotero/xpcom,api.js,getByLibraryAndKey
chrome/content/zotero/xpcom,api.js,getByLibraryAndKey
chrome/content/zotero/xpcom,api.js,get
chrome/content/zotero/xpcom,api.js,getChildItems
chrome/content/zotero/xpcom,api.js,find
chrome/content/zotero/xpcom,api.js,getByLibraryAndKey
chrome/content/zotero/xpcom,api.js,get
chrome/content/zotero/xpcom,api.js,setScope
chrome/content/zotero/xpcom,api.js,search
chrome/content/zotero/xpcom,api.js,getIDFromLibraryAndKey
chrome/content/zotero/xpcom,api.js,includes
chrome/content/zotero/xpcom,api.js,addCondition
chrome/content/zotero/xpcom,api.js,addCondition
chrome/content/zotero/xpcom,api.js,addCondition
chrome/content/zotero/xpcom,api.js,addCondition
chrome/content/zotero/xpcom,api.js,search
chrome/content/zotero/xpcom,api.js,filter
chrome/content/zotero/xpcom,api.js,has
chrome/content/zotero/xpcom,api.js,filter
chrome/content/zotero/xpcom,api.js,getLibraryAndKeyFromID
chrome/content/zotero/xpcom,api.js,has
chrome/content/zotero/xpcom,api.js,getAsync
chrome/content/zotero/xpcom,api.js,get
chrome/content/zotero/xpcom,api.js,getGroupIDFromLibraryID
chrome/content/zotero/xpcom,api.js,add
chrome/content/zotero/xpcom,api.js,add
chrome/content/zotero/xpcom,api.js,add
chrome/content/zotero/xpcom,api.js,add
chrome/content/zotero/xpcom,api.js,add
chrome/content/zotero/xpcom,api.js,add
chrome/content/zotero/xpcom,api.js,run
chrome/content/zotero/xpcom,api.js,getLibraryIDFromGroupID
chrome/content/zotero/xpcom,api.js,convertControllerToObjectType
chrome/content/zotero/xpcom,api.js,parsePath
chrome/content/zotero/xpcom,api.js,apiDataGenerator
chrome/content/zotero/xpcom,api.js,getObjectsClassForObjectType
chrome/content/zotero/xpcom,attachments.js,import
chrome/content/zotero/xpcom,attachments.js,coroutine
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,pathToFile
chrome/content/zotero/xpcom,attachments.js,getExtension
chrome/content/zotero/xpcom,attachments.js,getValidFileName
chrome/content/zotero/xpcom,attachments.js,endsWith
chrome/content/zotero/xpcom,attachments.js,executeTransaction
chrome/content/zotero/xpcom,attachments.js,bind
chrome/content/zotero/xpcom,attachments.js,getLibraryAndKeyFromID
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setCollections
chrome/content/zotero/xpcom,attachments.js,save
chrome/content/zotero/xpcom,attachments.js,createDirectoryForItem
chrome/content/zotero/xpcom,attachments.js,join
chrome/content/zotero/xpcom,attachments.js,moveToUnique
chrome/content/zotero/xpcom,attachments.js,pathToFile
chrome/content/zotero/xpcom,attachments.js,copyToUnique
chrome/content/zotero/xpcom,attachments.js,setNormalFilePermissions
chrome/content/zotero/xpcom,attachments.js,getMIMETypeFromFile
chrome/content/zotero/xpcom,attachments.js,setAutoAttachmentTitle
chrome/content/zotero/xpcom,attachments.js,save
chrome/content/zotero/xpcom,attachments.js,_postProcessFile
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,exists
chrome/content/zotero/xpcom,attachments.js,removeDir
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,coroutine
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,pathToFile
chrome/content/zotero/xpcom,attachments.js,getMIMETypeFromFile
chrome/content/zotero/xpcom,attachments.js,_addToDB
chrome/content/zotero/xpcom,attachments.js,_postProcessFile
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,startsWith
chrome/content/zotero/xpcom,attachments.js,match
chrome/content/zotero/xpcom,attachments.js,_addToDB
chrome/content/zotero/xpcom,attachments.js,resolveRelativePath
chrome/content/zotero/xpcom,attachments.js,exists
chrome/content/zotero/xpcom,attachments.js,_postProcessFile
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,coroutine
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,pathToFile
chrome/content/zotero/xpcom,attachments.js,getValidFileName
chrome/content/zotero/xpcom,attachments.js,getLibraryAndKeyFromID
chrome/content/zotero/xpcom,attachments.js,executeTransaction
chrome/content/zotero/xpcom,attachments.js,bind
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,save
chrome/content/zotero/xpcom,attachments.js,getStorageDirectory
chrome/content/zotero/xpcom,attachments.js,getStorageDirectory
chrome/content/zotero/xpcom,attachments.js,remove
chrome/content/zotero/xpcom,attachments.js,join
chrome/content/zotero/xpcom,attachments.js,createDirectoryForItem
chrome/content/zotero/xpcom,attachments.js,move
chrome/content/zotero/xpcom,attachments.js,copy
chrome/content/zotero/xpcom,attachments.js,copyTo
chrome/content/zotero/xpcom,attachments.js,_postProcessFile
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,exists
chrome/content/zotero/xpcom,attachments.js,remove
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,executeTransaction
chrome/content/zotero/xpcom,attachments.js,bind
chrome/content/zotero/xpcom,attachments.js,getLibraryAndKeyFromID
chrome/content/zotero/xpcom,attachments.js,save
chrome/content/zotero/xpcom,attachments.js,createDirectoryForItem
chrome/content/zotero/xpcom,attachments.js,join
chrome/content/zotero/xpcom,attachments.js,putContentsAsync
chrome/content/zotero/xpcom,attachments.js,setNormalFilePermissions
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,removeDir
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,requireTransaction
chrome/content/zotero/xpcom,attachments.js,isEmbeddedImageAttachment
chrome/content/zotero/xpcom,attachments.js,fileExists
chrome/content/zotero/xpcom,attachments.js,clone
chrome/content/zotero/xpcom,attachments.js,save
chrome/content/zotero/xpcom,attachments.js,getStorageDirectory
chrome/content/zotero/xpcom,attachments.js,createDirectoryForItem
chrome/content/zotero/xpcom,attachments.js,copyDirectory
chrome/content/zotero/xpcom,attachments.js,coroutine
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,exec
chrome/content/zotero/xpcom,attachments.js,load
chrome/content/zotero/xpcom,attachments.js,importFromDocument
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,destroy
chrome/content/zotero/xpcom,attachments.js,bind
chrome/content/zotero/xpcom,attachments.js,isRenameAllowedForType
chrome/content/zotero/xpcom,attachments.js,get
chrome/content/zotero/xpcom,attachments.js,getFileBaseNameFromItem
chrome/content/zotero/xpcom,attachments.js,_getExtensionFromURL
chrome/content/zotero/xpcom,attachments.js,_getFileNameFromURL
chrome/content/zotero/xpcom,attachments.js,createTemporaryStorageDirectory
chrome/content/zotero/xpcom,attachments.js,join
chrome/content/zotero/xpcom,attachments.js,downloadFile
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,createURLAttachmentFromTemporaryStorageDirectory
chrome/content/zotero/xpcom,attachments.js,removeDir
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,nativeHandlerImport
chrome/content/zotero/xpcom,attachments.js,externalHandlerImport
chrome/content/zotero/xpcom,attachments.js,process
chrome/content/zotero/xpcom,attachments.js,hasNativeHandler
chrome/content/zotero/xpcom,attachments.js,getMIMETypeFromURL
chrome/content/zotero/xpcom,attachments.js,process
chrome/content/zotero/xpcom,attachments.js,getLibraryAndKeyFromID
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setCollections
chrome/content/zotero/xpcom,attachments.js,saveTx
chrome/content/zotero/xpcom,attachments.js,assign
chrome/content/zotero/xpcom,attachments.js,getStorageDirectory
chrome/content/zotero/xpcom,attachments.js,move
chrome/content/zotero/xpcom,attachments.js,eraseTx
chrome/content/zotero/xpcom,attachments.js,commit
chrome/content/zotero/xpcom,attachments.js,queueItem
chrome/content/zotero/xpcom,attachments.js,coroutine
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,match
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,getService
chrome/content/zotero/xpcom,attachments.js,newURI
chrome/content/zotero/xpcom,attachments.js,QueryInterface
chrome/content/zotero/xpcom,attachments.js,split
chrome/content/zotero/xpcom,attachments.js,_getExtensionFromURL
chrome/content/zotero/xpcom,attachments.js,_addToDB
chrome/content/zotero/xpcom,attachments.js,coroutine
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,_addToDB
chrome/content/zotero/xpcom,attachments.js,isTextType
chrome/content/zotero/xpcom,attachments.js,indexDocument
chrome/content/zotero/xpcom,attachments.js,coroutine
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,isPDFJSDocument
chrome/content/zotero/xpcom,attachments.js,isPDFJSBrowser
chrome/content/zotero/xpcom,attachments.js,createTemporaryStorageDirectory
chrome/content/zotero/xpcom,attachments.js,truncateFileName
chrome/content/zotero/xpcom,attachments.js,_getFileNameFromURL
chrome/content/zotero/xpcom,attachments.js,join
chrome/content/zotero/xpcom,attachments.js,indexOf
chrome/content/zotero/xpcom,attachments.js,replace
chrome/content/zotero/xpcom,attachments.js,hasNativeHandler
chrome/content/zotero/xpcom,attachments.js,_getExtensionFromURL
chrome/content/zotero/xpcom,attachments.js,replace
chrome/content/zotero/xpcom,attachments.js,unwrap
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,snapshot
chrome/content/zotero/xpcom,attachments.js,putContentsAsync
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,saveDocument
chrome/content/zotero/xpcom,attachments.js,download
chrome/content/zotero/xpcom,attachments.js,executeTransaction
chrome/content/zotero/xpcom,attachments.js,bind
chrome/content/zotero/xpcom,attachments.js,getLibraryAndKeyFromID
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setField
chrome/content/zotero/xpcom,attachments.js,setCollections
chrome/content/zotero/xpcom,attachments.js,save
chrome/content/zotero/xpcom,attachments.js,getStorageDirectory
chrome/content/zotero/xpcom,attachments.js,move
chrome/content/zotero/xpcom,attachments.js,queueItem
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,removeDir
chrome/content/zotero/xpcom,attachments.js,removeDir
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,parseFromString
chrome/content/zotero/xpcom,attachments.js,createTemporaryStorageDirectory
chrome/content/zotero/xpcom,attachments.js,truncateFileName
chrome/content/zotero/xpcom,attachments.js,_getFileNameFromURL
chrome/content/zotero/xpcom,attachments.js,join
chrome/content/zotero/xpcom,attachments.js,putContentsAsync
chrome/content/zotero/xpcom,attachments.js,indexOf
chrome/content/zotero/xpcom,attachments.js,replace
chrome/content/zotero/xpcom,attachments.js,hasNativeHandler
chrome/content/zotero/xpcom,attachments.js,_getExtensionFromURL
chrome/content/zotero/xpcom,attachments.js,replace
chrome/content/zotero/xpcom,attachments.js,_addToDB
chrome/content/zotero/xpcom,attachments.js,getStorageDirectory
chrome/content/zotero/xpcom,attachments.js,move
chrome/content/zotero/xpcom,attachments.js,queueItem
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,removeDir
chrome/content/zotero/xpcom,attachments.js,removeDir
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,download
chrome/content/zotero/xpcom,attachments.js,_enforceFileType
chrome/content/zotero/xpcom,attachments.js,remove
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,shouldAttemptDownloadViaBrowser
chrome/content/zotero/xpcom,attachments.js,downloadPDF
chrome/content/zotero/xpcom,attachments.js,getContentsAsync
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,sniffForMIMEType
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,ellipsize
chrome/content/zotero/xpcom,attachments.js,getContentsAsync
chrome/content/zotero/xpcom,attachments.js,create
chrome/content/zotero/xpcom,attachments.js,isRegularItem
chrome/content/zotero/xpcom,attachments.js,getField
chrome/content/zotero/xpcom,attachments.js,getField
chrome/content/zotero/xpcom,attachments.js,getExtraField
chrome/content/zotero/xpcom,attachments.js,every
chrome/content/zotero/xpcom,attachments.js,numFileAttachmentsWithContentType
chrome/content/zotero/xpcom,attachments.js,warn
chrome/content/zotero/xpcom,attachments.js,canFindFileForItem
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,getField
chrome/content/zotero/xpcom,attachments.js,getExtraField
chrome/content/zotero/xpcom,attachments.js,cleanDOI
chrome/content/zotero/xpcom,attachments.js,cleanDOI
chrome/content/zotero/xpcom,attachments.js,push
chrome/content/zotero/xpcom,attachments.js,getField
chrome/content/zotero/xpcom,attachments.js,cleanURL
chrome/content/zotero/xpcom,attachments.js,push
chrome/content/zotero/xpcom,attachments.js,push
chrome/content/zotero/xpcom,attachments.js,getOpenAccessPDFURLs
chrome/content/zotero/xpcom,attachments.js,map
chrome/content/zotero/xpcom,attachments.js,get
chrome/content/zotero/xpcom,attachments.js,parse
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,isArray
chrome/content/zotero/xpcom,attachments.js,isArray
chrome/content/zotero/xpcom,attachments.js,filter
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,toUpperCase
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,toLowerCase
chrome/content/zotero/xpcom,attachments.js,replace
chrome/content/zotero/xpcom,attachments.js,push
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,request
chrome/content/zotero/xpcom,attachments.js,toUpperCase
chrome/content/zotero/xpcom,attachments.js,item
chrome/content/zotero/xpcom,attachments.js,querySelectorAll
chrome/content/zotero/xpcom,attachments.js,querySelector
chrome/content/zotero/xpcom,attachments.js,getAttribute
chrome/content/zotero/xpcom,attachments.js,newURI
chrome/content/zotero/xpcom,attachments.js,newURI
chrome/content/zotero/xpcom,attachments.js,require
chrome/content/zotero/xpcom,attachments.js,apply
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,push
chrome/content/zotero/xpcom,attachments.js,map
chrome/content/zotero/xpcom,attachments.js,filter
chrome/content/zotero/xpcom,attachments.js,map
chrome/content/zotero/xpcom,attachments.js,assign
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,warn
chrome/content/zotero/xpcom,attachments.js,getFileResolvers
chrome/content/zotero/xpcom,attachments.js,get
chrome/content/zotero/xpcom,attachments.js,set
chrome/content/zotero/xpcom,attachments.js,get
chrome/content/zotero/xpcom,attachments.js,create
chrome/content/zotero/xpcom,attachments.js,addListener
chrome/content/zotero/xpcom,attachments.js,canFindFileForItem
chrome/content/zotero/xpcom,attachments.js,getFileResolvers
chrome/content/zotero/xpcom,attachments.js,findIndex
chrome/content/zotero/xpcom,attachments.js,push
chrome/content/zotero/xpcom,attachments.js,addRow
chrome/content/zotero/xpcom,attachments.js,getString
chrome/content/zotero/xpcom,attachments.js,changeHeadline
chrome/content/zotero/xpcom,attachments.js,getString
chrome/content/zotero/xpcom,attachments.js,show
chrome/content/zotero/xpcom,attachments.js,setProgress
chrome/content/zotero/xpcom,attachments.js,startCloseTimer
chrome/content/zotero/xpcom,attachments.js,getDialog
chrome/content/zotero/xpcom,attachments.js,showMinimizeButton
chrome/content/zotero/xpcom,attachments.js,open
chrome/content/zotero/xpcom,attachments.js,bind
chrome/content/zotero/xpcom,attachments.js,every
chrome/content/zotero/xpcom,attachments.js,resolve
chrome/content/zotero/xpcom,attachments.js,reduce
chrome/content/zotero/xpcom,attachments.js,filter
chrome/content/zotero/xpcom,attachments.js,map
chrome/content/zotero/xpcom,attachments.js,getDomainInfo
chrome/content/zotero/xpcom,attachments.js,setTimeout
chrome/content/zotero/xpcom,attachments.js,max
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,processNextItem
chrome/content/zotero/xpcom,attachments.js,getDomainInfo
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,processNextItem
chrome/content/zotero/xpcom,attachments.js,continuation
chrome/content/zotero/xpcom,attachments.js,then
chrome/content/zotero/xpcom,attachments.js,catch
chrome/content/zotero/xpcom,attachments.js,then
chrome/content/zotero/xpcom,attachments.js,addFileFromURLs
chrome/content/zotero/xpcom,attachments.js,urlToDomain
chrome/content/zotero/xpcom,attachments.js,includes
chrome/content/zotero/xpcom,attachments.js,getDomainInfo
chrome/content/zotero/xpcom,attachments.js,urlToDomain
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,resolve
chrome/content/zotero/xpcom,attachments.js,reject
chrome/content/zotero/xpcom,attachments.js,urlToDomain
chrome/content/zotero/xpcom,attachments.js,processNextItem
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,urlToDomain
chrome/content/zotero/xpcom,attachments.js,getDomainInfo
chrome/content/zotero/xpcom,attachments.js,urlToDomain
chrome/content/zotero/xpcom,attachments.js,getDomainInfo
chrome/content/zotero/xpcom,attachments.js,getResponseHeader
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,parseInt
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,isHTTPDate
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,getTime
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,is5xx
chrome/content/zotero/xpcom,attachments.js,now
chrome/content/zotero/xpcom,attachments.js,updateRow
chrome/content/zotero/xpcom,attachments.js,getField
chrome/content/zotero/xpcom,attachments.js,getString
chrome/content/zotero/xpcom,attachments.js,logError
chrome/content/zotero/xpcom,attachments.js,updateRow
chrome/content/zotero/xpcom,attachments.js,getString
chrome/content/zotero/xpcom,attachments.js,processNextItem
chrome/content/zotero/xpcom,attachments.js,processNextItem
chrome/content/zotero/xpcom,attachments.js,reduce
chrome/content/zotero/xpcom,attachments.js,setStatus
chrome/content/zotero/xpcom,attachments.js,getString
chrome/content/zotero/xpcom,attachments.js,queueResolve
chrome/content/zotero/xpcom,attachments.js,warn
chrome/content/zotero/xpcom,attachments.js,addAvailableFiles
chrome/content/zotero/xpcom,attachments.js,newURI
chrome/content/zotero/xpcom,attachments.js,debug
chrome/content/zotero/xpcom,attachments.js,addFileFromURLs
chrome/content/zotero/xpcom,attachments.js,getFileResolvers
chrome/content/zotero/xpcom,attachments.js,warn
chrome/content/zotero/xpcom,attachments.js,addAvailableFile
chrome/content/zotero/xpcom,attachments.js,createTemporaryStorageDirectory
chrome/content/zotero/xpcom,attachments.js,join
